Marital status,Gender,Nacionality,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Course,Daytime/evening attendance,Age at enrollment,Tuition fees up to date,Scholarship holder,Debtor,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Target,Application mode_2,Application mode_3,Application mode_4,Application mode_5,Application mode_6,Application mode_7,Application mode_8,Application mode_9,Application mode_10,Application mode_11,Application mode_12,Application mode_13,Application mode_14,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Previous qualification_2,Previous qualification_3,Previous qualification_4,Previous qualification_5,Previous qualification_6,Previous qualification_7,Previous qualification_8,Previous qualification_9,Previous qualification_10,Previous qualification_11,Previous qualification_12,Previous qualification_13,Previous qualification_14,Previous qualification_15,Previous qualification_16,Previous qualification_17,engagement_ratio,financial_risk_score,low_grade_flag,critical_grade_flag,compound_risk_score
1,0,1,0,13,2,10,4,0,12,1,19,1,0,0,1,7,12.183333333333332,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,1,1,0,22,27,10,8,0,4,1,30,0,0,0,1,9,11.833333333333334,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.9999999999777778,1.0,0,0,0.5000000000222222
2,1,1,0,22,27,6,1,0,15,1,51,0,0,1,0,4,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.999999999975,2.0,1,1,5.0000000000250004
1,0,9,1,2,14,3,9,0,6,1,18,1,0,0,0,6,15.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,1,1,10,4,0,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,25,33,5,5,0,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,23,27,8,8,0,12,1,18,1,1,0,1,8,13.435,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,-0.5,0,0,-0.7499999999875
1,0,1,0,2,16,5,4,0,8,1,18,1,0,0,1,5,13.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,0,0,-0.5999999999679999
1,0,1,0,2,3,5,9,0,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,1,1,5,4,0,2,1,23,1,0,0,1,17,11.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0588235294055364,0.0,0,0,-0.05882352940553637
1,0,1,0,13,14,8,10,0,5,1,19,1,0,0,1,6,10.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,0.0,1,0,1.333333333361111
1,0,1,0,13,27,9,9,1,6,1,21,1,0,0,0,6,12.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1666666666305554,0.0,0,0,-1.1666666666305554
1,0,1,0,3,3,3,3,0,15,1,18,0,0,1,1,6,12.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,2.0,0,0,2.833333333352778
1,0,1,0,10,10,5,2,1,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,3,1,3,9,0,6,1,21,1,0,0,1,11,14.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.363636363623967,0.0,0,0,-0.363636363623967
1,0,1,0,1,27,4,1,0,15,1,20,1,0,1,0,6,13.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,1.0,0,0,1.3333333333527777
1,0,1,0,1,7,5,5,0,6,1,24,1,0,0,0,11,12.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.6363636363396696,0.0,0,0,-1.6363636363396696
1,0,1,0,1,1,5,5,0,8,1,18,1,0,0,1,6,15.125,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,0.0,0,0,-0.499999999975
1,0,1,0,13,1,5,11,0,12,1,18,1,0,0,1,7,13.116666666666667,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,1,8,10,0,15,1,19,1,0,0,1,6,12.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,1,27,5,9,0,10,1,20,1,1,0,1,6,13.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
1,0,1,0,4,10,6,10,0,12,1,18,1,0,0,1,7,13.877142857142855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,1,10,11,0,12,1,18,1,0,0,1,8,12.944285714285714,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,2,14,4,10,0,16,1,19,1,0,0,1,6,12.333333333333334,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,3,3,3,3,0,12,1,19,1,0,0,1,7,14.266666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,3,14,5,6,0,14,1,18,1,0,0,1,6,13.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,22,27,6,8,0,12,1,20,1,0,0,1,8,12.48375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,23,1,10,4,0,13,1,18,1,0,0,1,7,13.428571428571429,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,0.0,0,0,-0.1428571428408163
2,0,1,0,13,27,4,4,0,3,0,18,0,0,1,0,6,10.666666666666666,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,2.0,1,0,4.5000000000250004
1,0,1,0,10,10,10,5,0,16,1,18,1,0,0,1,6,15.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,1,27,5,9,0,12,1,18,1,0,0,1,7,13.45,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,28,6,9,0,12,1,18,1,1,0,1,7,12.6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,-0.5,0,0,-0.7499999999857143
1,0,1,0,13,28,10,11,0,12,1,20,1,0,0,1,7,12.485714285714286,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,27,10,10,0,5,1,22,1,1,0,1,6,10.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,-0.5,1,0,0.583333333361111
1,0,1,0,13,14,2,2,0,14,1,20,1,0,1,0,6,12.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9999999999666667,1.0,0,0,0.5000000000333333
1,0,1,0,1,1,4,8,0,6,1,20,1,0,0,1,6,14.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.8333333333027777,0.0,0,0,-0.8333333333027777
1,0,1,0,22,28,10,9,0,10,1,18,1,0,0,1,6,13.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,13,1,10,2,0,16,1,18,1,0,0,0,6,12.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,22,28,6,2,0,9,1,18,1,0,0,0,5,13.2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,0.0,0,0,2.000000165480742e-11
1,0,1,0,1,28,5,8,0,14,1,18,1,1,1,0,6,14.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.5,0,0,0.5833333333527777
1,0,1,0,1,1,5,11,0,10,1,19,1,0,0,0,8,13.875,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,23,14,10,5,0,6,1,19,1,1,0,1,5,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,-0.5,0,0,-1.149999999972
1,0,1,0,13,14,10,10,0,15,1,18,1,1,0,0,6,13.428571428571429,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,-0.5,0,0,-0.9166666666472223
1,0,1,0,23,28,10,6,0,5,1,18,0,1,0,0,6,11.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.5,0,0,0.5833333333527777
1,0,1,0,1,1,10,10,0,12,1,18,1,1,0,1,7,14.868571428571428,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,-0.5,0,0,-0.7499999999857143
1,0,1,0,13,1,2,2,0,12,1,18,1,0,0,1,7,13.03,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4285714285510205,0.0,0,0,-0.4285714285510205
1,0,1,0,23,28,6,8,0,14,1,19,1,0,0,1,6,14.571428571428571,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,13,14,4,4,0,10,1,18,1,0,0,1,6,11.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,0.0,1,0,1.500000000025
1,0,1,0,13,27,10,5,0,12,1,25,1,1,0,0,8,13.3675,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9999999999875,-0.5,0,0,-0.7499999999875
1,0,1,0,13,28,10,10,0,12,1,19,1,1,0,1,7,12.808333333333332,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,-0.5,0,0,-0.7499999999857143
1,0,1,0,1,28,4,4,0,12,1,18,1,0,0,1,7,13.918571428571427,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,4,1,3,11,0,8,1,19,1,0,0,1,6,13.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
2,0,1,0,13,28,5,6,0,12,1,18,1,0,0,0,7,13.683333333333332,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,14,5,11,0,6,1,24,1,0,0,0,6,13.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8333333333027777,0.0,0,0,-0.8333333333027777
1,0,1,0,3,3,4,5,0,15,1,21,1,0,0,1,6,12.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,1,1,10,5,0,11,1,18,1,1,0,1,6,13.571428571428571,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,-0.5,0,0,-1.249999999975
1,0,1,0,23,28,10,7,0,10,1,18,1,0,0,1,6,13.166666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
2,0,1,0,10,14,10,10,0,5,1,20,1,1,0,0,6,15.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
1,0,1,0,4,14,4,6,0,5,1,19,1,0,0,1,6,12.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,1,14,5,8,0,15,1,19,1,1,0,1,6,13.857142857142858,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,-0.5,0,0,-0.9166666666472223
1,0,1,0,22,27,10,10,0,12,1,30,1,0,0,1,7,14.692857142857145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,28,6,4,0,12,1,18,1,0,0,0,8,14.035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,1,14,5,11,0,6,1,18,1,0,0,1,5,11.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,1,0,1.400000000032
1,0,1,0,23,28,10,10,0,15,1,18,1,1,0,1,6,13.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
1,0,1,0,23,27,6,6,0,12,1,20,1,0,0,0,7,11.7725,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8571428571163264,0.0,0,0,-0.8571428571163264
1,0,1,0,23,28,5,8,0,11,1,19,1,0,0,0,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,13,14,10,10,0,11,1,19,1,0,0,1,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,13,27,8,8,0,2,1,19,0,0,0,1,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,1,1,4.5
1,0,1,0,1,28,6,7,0,11,1,18,1,1,0,1,6,12.285714285714286,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,-0.5,0,0,-0.9166666666472223
1,0,1,0,3,14,3,4,0,12,1,17,1,0,0,1,8,12.46,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.749999999978125,0.0,0,0,-0.749999999978125
1,0,1,0,13,28,5,1,0,16,1,19,1,0,0,1,7,12.166666666666666,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4285714285510205,0.0,0,0,-0.4285714285510205
1,0,1,0,13,1,5,6,1,10,1,18,1,0,0,1,6,11.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,0.0,0,0,-0.499999999975
1,0,1,0,22,27,5,5,0,12,1,25,1,0,0,0,8,14.805714285714286,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,10,28,5,10,0,10,1,19,1,0,0,1,6,10.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8333333333027777,0.0,1,0,1.1666666666972223
1,0,1,0,13,1,10,10,0,6,1,24,0,0,1,1,9,13.125,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9999999999888889,2.0,0,0,3.000000000011111
1,0,1,0,1,1,5,10,0,10,1,19,1,1,1,1,6,12.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.5,0,0,0.7500000000166667
1,0,1,0,13,1,10,5,0,12,1,20,1,1,0,0,8,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,-0.5,1,1,1.2500000000125
1,0,1,0,1,1,6,5,0,14,1,20,1,1,0,1,6,13.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,-0.5,0,0,-1.249999999975
1,0,1,0,1,1,5,5,0,12,1,20,1,1,0,1,7,12.725,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,-0.5,0,0,-0.8928571428408163
1,0,1,0,1,3,5,2,0,6,1,19,1,0,0,1,5,11.25,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
1,0,1,0,3,1,3,5,0,4,1,31,1,0,0,1,12,13.818181818181818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999916667,0.0,0,0,8.333334022836425e-12
1,0,1,0,1,14,4,5,0,6,1,20,1,0,0,0,5,12.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.399999999952,0.0,0,0,-1.399999999952
1,0,1,0,3,2,5,4,0,6,1,18,1,0,0,1,5,12.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.799999999944,0.0,0,0,-1.7999999999440002
1,0,1,0,1,1,4,5,0,16,1,18,1,0,1,0,6,13.25,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,1.0,0,0,1.166666666688889
1,0,1,0,1,2,5,8,0,14,1,18,1,0,0,1,6,13.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,13,3,6,3,0,10,1,20,1,0,1,0,11,12.625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6363636363487604,1.0,0,0,0.8636363636512396
1,0,1,0,2,14,3,5,0,6,1,20,1,1,0,1,6,14.833333333333334,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,-0.5,0,0,-0.7499999999833333
1,0,1,0,13,14,6,5,0,14,1,19,1,1,0,0,6,11.2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,-0.5,0,0,-0.9166666666472223
1,0,1,0,13,14,5,7,0,9,1,21,1,1,0,0,5,11.4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,-0.5,0,0,-0.949999999976
1,0,1,0,1,10,4,11,0,12,1,18,1,0,0,1,7,13.135,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,0.0,0,0,-0.1428571428408163
1,0,1,0,1,1,5,5,0,5,1,21,1,0,0,1,10,13.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999999,0.0,0,0,1.000000082740371e-11
1,0,1,0,13,14,4,4,0,12,1,19,1,0,0,1,7,12.85,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7142857142612244,0.0,0,0,-0.7142857142612244
1,0,1,0,1,14,29,15,0,10,1,20,1,0,0,0,6,13.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,1,2,4,4,0,6,1,20,1,0,0,0,6,14.285714285714286,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,10,1,10,10,0,14,1,18,1,1,0,1,6,13.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,-0.5,0,0,-1.083333333311111
1,0,1,0,13,14,10,10,0,9,1,18,1,1,0,1,5,10.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,-0.5,1,0,0.6500000000320001
1,0,1,0,13,14,8,8,0,10,1,18,1,1,0,1,6,11.333333333333334,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,-0.5,0,0,-1.249999999975
1,0,1,0,23,27,7,7,0,6,1,21,1,1,0,1,7,13.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.1428571428265304,-0.5,0,0,-1.8928571428265304
1,0,1,0,23,14,6,9,0,12,1,18,1,0,0,0,7,13.966666666666669,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,1,6,6,0,12,1,18,1,1,0,1,8,14.14125,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,-0.5,0,0,-0.7499999999875
1,0,1,0,22,27,10,8,0,11,1,20,1,1,0,1,6,11.6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,-0.5,0,0,-1.416666666638889
